author,comment,likes,published_at,updated_at
@JavaNoesantara,"Hukum di Indonesia ini harusnya di perbaiki,DPR wajib membuat UU untuk aparat hukum ""bila mana aparat hukum salah tangkap,maka korban (salah tangkap) bisa menuntut pemerintah atau korban wajib dapat ganti rugi (uang) dari pemerintah sesuai kerugian kasus yg dia terima""
Dengan adanya UU seperti itu,semua instansi aparat hukum tidak semena² menuduh orang sebagai pelaku & tidak ada kasus salah tangkap lagi tanpa ada bukti 100% valid,korban pun tidak dirugikan lagi.
Tolong di UP agar dapat dukungan publik,DPR bisa membuat UU untuk hal ini 🙏🙏",0,2025-10-10T22:13:12Z,2025-10-10T22:13:12Z
@JamilLudin-v5z,Kata bjorka kmu kena tipu 😂,0,2025-10-10T22:10:35Z,2025-10-10T22:10:35Z
@wondodiningrat,Ada yang tau ig bintang tamu nya?,0,2025-10-10T20:29:41Z,2025-10-10T20:29:41Z
@Kuwai948,Buatan israel 😂 👏👏👏👏,0,2025-10-10T20:26:00Z,2025-10-10T20:26:00Z
@WawanSetiawan-v4d,Percuma om ded lu bikin podcast polisi gak bakal sadar mau di singgung berapa kali juga polisi itu gak ada perasaan adanya per uangan,1,2025-10-10T20:21:18Z,2025-10-10T20:21:18Z
@RifkySolleh019,HAHAH KAN LAWAK KEPOLISIAN KITA 😂😂😂,0,2025-10-10T20:05:32Z,2025-10-10T20:05:32Z
@wibawabesar7104,Kenapa poli gak bisa bongkar bjorka? Karena orang2 yg seperti bjorka gak pengen jd poli...,0,2025-10-10T19:59:20Z,2025-10-10T19:59:20Z
@ayustudiotulungagung,polisi Indonesia nangkep hacker? ngimpiiii....,0,2025-10-10T19:47:37Z,2025-10-10T19:47:37Z
@Ape.lu11,"Lu pada bingung bejorke siapa, noh duduk depan pak dedi.",0,2025-10-10T19:13:25Z,2025-10-10T19:13:25Z
@cangcilung8573,Coba undang omm anak yang di Sumatra yang ngelaporin bug di KPU tp malah jd tersangka,0,2025-10-10T19:02:16Z,2025-10-10T19:02:16Z
@kameyumiAtk,"Mengaku bjorka atau dipaksa mengaku sama kepolisian, yg udah2 kan sering bgitu isilop maen tangkep tanpa bukti terus dipaksa ngakuin kejahatan😅😅😅",0,2025-10-10T18:56:52Z,2025-10-10T18:56:52Z
@darmantodhika232,"Lihat saja nanti kalau salah tangkap pasti gk mau klarifikasi, pasti ngeyel kalau itu adalah bjorka asli. 😂😂😂pasti bilangnya yg muncul itu temanya😂😂😂",0,2025-10-10T18:25:53Z,2025-10-10T18:25:53Z
@darmantodhika232,Kok mudah sekali tangkap bjorka 😂😂😂yg jelas itu yg ditangkap pasti salah. Lihat saja nanti bjorka akan muncul lagi. Hacker itu bukan main2 kalau sudah berani muncul. Pasti ilmu nya sudah kelasss......,0,2025-10-10T18:20:36Z,2025-10-10T18:20:36Z
@michelhkciel,"Btw om, pas ngedit videonya di awal² salah pasang video kah? Apa disengaja (biar bikin penasaran).
Pas yg narsum ngomong awal², tp msh posisi video di om Ded diem ngedenger.. 🙏🏻",0,2025-10-10T18:20:35Z,2025-10-10T18:20:35Z
@Fmomos182,Ahhh. Dedi,0,2025-10-10T18:06:04Z,2025-10-10T18:06:04Z
@ZUUUU12,"Emng si coklat gak bisa kerja kok banyak doang,gak guna",0,2025-10-10T18:05:14Z,2025-10-10T18:05:14Z
@CasWaty-y7n,Ahaha Gmpang nyari kambing hitam yaa anjir emng gilaa lohh,0,2025-10-10T18:03:15Z,2025-10-10T18:03:15Z
@ahmadjaenudin8064,SALAM WARAS TERUNTUK kalian ISILOP# hahhaha Menyedihkan permainan lama dipakek emang sudah Cacat kalian dimata rakyat Konoha,0,2025-10-10T17:54:35Z,2025-10-10T17:54:35Z
@IndepensentGhosthunter,"Info dong. Tim IT. Atau komunitas IT
Yg bener bener bisa bantu orang orang dengan penipuan hipnotis apk apk.. Atau jual beli scame... Ini lagi marak lagi",0,2025-10-10T17:41:50Z,2025-10-10T17:41:50Z
@erwinrocky30,"Dia bilang mereka bisa saja mengontrol kalian.. jangan coba""!!",0,2025-10-10T17:41:29Z,2025-10-10T17:41:29Z
@AgusTinus-h7p,"Yang gk mau membuat berkembang manusia ialah pemikiran khayalan. Semakin banyak orang berkhayal akan membuat sketsa baru itu lah teori - teori dan teori  , teori melahirkan sebuah kata kata dongeng yang dimana berisikan informasi 5S ; sok tahu  , sok benar  ,  sok iya  , sok bisa  , sok paham. Muncul lah pemikiran cocoktology  , dari cocoktology  , muncul klarifikasi membangongkan saya tahu dia  , tapi ini rahasia. 
Saya tahu dia  ,  tapi saya gak mau. Dan mereka kalian sebut hacker. 🤣🤣😂😂😂😅.  Dan paling lucu nya mereka gk pernah berani kasih kode akses  , kita di drama kan teori screenshot dan bilang ini data data nya 🤣🤣🤣🤣.  Kalau ada kasih kode akses mungkin aku percaya itu hacker.  Kita sebagai orang gaptek jangan makin bodoh. Cara berantas hacker simple matikan akses Linux dan Unix selesai perkara.  Ini diputar  , dibalik  , dijadikan hero. Tinggal apakah yang terjadi jika Linux dan Unix, termux  , bdsd os  ,  di matikan? Itu lah masalah nya. Jadi setelah saya melihat video ini. Otak saya menjadi idiot.....",0,2025-10-10T17:40:40Z,2025-10-10T17:42:26Z
@Rizalfauzani-i5g,sampah digot mau bersihin sampah yg ada saluran got makin tersumbat 😂,0,2025-10-10T17:34:44Z,2025-10-10T17:34:44Z
@WH_chann,"Atiati ya bang.. jangan sampe om ded ceriga elu lah bjorka 😂
Krna biasanya polisi bakal mikir, pelakulah yg tau gimana detailnya.",1,2025-10-10T17:33:17Z,2025-10-10T17:34:11Z
@raihanibnusina-v6c,Heran dana APBN BESAR UNTUK KEPOLISIAN INDONESIA sekelas byorka aja gak ketangkep.kalo cerdas kekuar dana lah dikit kerja sama sama anak anak yg cerds dan mempunyai KEMAMPUAN DAN KOMPETENSI DIBIDANG iT .MALULAH.😅😅😅😅,0,2025-10-10T17:24:58Z,2025-10-10T17:24:58Z
@ifan1744,"Aku yakin Bjorka baca” komen di prodcas ini , dan dia ketawa puas 😅😅😅",0,2025-10-10T17:22:32Z,2025-10-10T17:22:32Z
@syendisatrio9143,Negara punya duit kenapa ngga beli alat yang mahal aja sekalian,0,2025-10-10T17:21:47Z,2025-10-10T17:21:47Z
@sanaxel4338,"Dalam dunia perPOLITIKAN dan PERTIKUSAN Di Indonesia_ ""No system is safe, there is no rule that does not have loopholes""",0,2025-10-10T17:14:57Z,2025-10-10T17:14:57Z
@okyfernando3121,"Di komdigi isi nya orang-orang blunder semua, dan udh aki-aki lagi.... 😂😂😂",0,2025-10-10T17:13:03Z,2025-10-10T17:13:03Z
@TheYellow00,mantau cctv aja gak becus kok nangkap hacker.,0,2025-10-10T17:09:27Z,2025-10-10T17:09:27Z
@RyanSetia,Narsum nya udh kaya d BAP ( berita acara podcast),0,2025-10-10T17:08:35Z,2025-10-10T17:08:35Z
@azisramadhan3943,plot twist bjorka nya adalah dia hemz,0,2025-10-10T16:31:29Z,2025-10-10T16:31:29Z
@AndisAnwar,Ini nyata dan jelas kasus bjorka ini adalah pengalihan isu tentang kasus kasus besar seperti kasus ijazah palsu jokowi,0,2025-10-10T16:28:39Z,2025-10-10T16:28:39Z
@raheljuvesetiawan,kayanya kalo nge podcast alex yg kemarin sempat viral bocah smp yang bisa nge bobol nassa deh omm,0,2025-10-10T16:21:44Z,2025-10-10T16:21:44Z
@alllgaming9413,"kalaupun gua tau siapa bjorka , ga akan gua ksh tau ke isilop . 😅",0,2025-10-10T16:14:45Z,2025-10-10T16:14:45Z
@azisramadhan3943,Iya iya lah porli mana sampe otak nya orang anggota nya lulusan sma smk 😂,0,2025-10-10T16:07:52Z,2025-10-10T16:07:52Z
@antyanty3395,"Gue lg menghayal bjorka itu seorang ibu rmh tangga, mungkin ga kira2😂",0,2025-10-10T16:06:27Z,2025-10-10T16:06:27Z
@ReyPan-v7s,"Disini seharusnya polri hadir
Bukan diam saja menunggu instruksi penguasa.
Polri hadir untuk keamanan rakyatnya apalagi anak bangsa penerus bangsa harus terjamin keamanannya😢
Kami rakyat sesungguhnya sangat mencintai Polri bila Polisi hadir sebagai pelindung alat negara demokrasi Pancasila karena kekuasaan tertinggi adalah rakyat yang harus dilindungi bukan takut pada penguasa yang korup😢
Tak perlu reformasi polri
Cukup lindungi, Ayomi dan layani masyarakat serta tegakan hukum secara adil.
Sloganya juga harus dirubah
Polri bersama rakyat dan TNI penjaga rakyat.",0,2025-10-10T16:03:45Z,2025-10-10T16:03:45Z
@verisusanto-m3s2j,Negara itu mau nya melihara orang2 korup dan bodo klau yg pinter2 di sampingkan dan akirnya di ambil yg lain deh😂😂😂,0,2025-10-10T16:03:27Z,2025-10-10T16:03:27Z
@reefhousesaltwateraquarium,"pemerintahan semua bangsad, kontra hacker tapi masih  pake windows dan beserta aplikasi bajakan di kantor2",0,2025-10-10T16:01:56Z,2025-10-10T16:01:56Z
@iyanamzbjm6588,"itu pod di atas laptop, liquid nya malware sama trojan om ded 😂😂😂😂 .. Keren bang teguh ❤❤❤",0,2025-10-10T15:55:46Z,2025-10-10T15:55:46Z
@NoobVixie,"Gimana mau ke tangkap Bjorka itu memakai proxy(.....?) menyembunyikan asal lalu lintas dia (opsional).
Dia pakai Burp Suite,
Dia bisa hapus jejak aktivitas pentest dari sistem lokal dia",0,2025-10-10T15:43:59Z,2025-10-10T15:43:59Z
@RagilPratama-c3t,Korban salah tangkap ny itu gmna?,0,2025-10-10T15:36:03Z,2025-10-10T15:36:03Z
@RitikanKhan,"Indo sejak kapan value  industry I.T? kelas engineer aja di ksih UMR/UMP. 🤣 kecuali ada orang dalam yaa yg bisa masukin kalian di I.T industry pemerintahan. Dan tau lah klo pke org dalam, psti script kiddies atau beneran 0 besar skills nya. Industry I.T  di indonesia, di 3rd party ama vendor yg gk ngerti I.T sama skali. Contoh? Telkomsel, Telkom, dll Danantara/BUMN. Organic nya org dalam 0 besar gaji gede. 3rd party skills nyata/tinggi dpat UMR/UMP. 🤣🤣😅",0,2025-10-10T15:29:39Z,2025-10-10T15:29:39Z
@songkel69,"LADUSING bisanya nangkap maling ayam dan aduan ayam,,",0,2025-10-10T15:24:06Z,2025-10-10T15:24:06Z
@KikiAris-p3i8t,Hacker kelas kakap di lawan mana mungkin polisi kita mampu banyakan polisi pake titel  menang sarjana doang kalah Ama anak jalanan atau anak magang,0,2025-10-10T15:22:28Z,2025-10-10T15:22:28Z
@riyantohasan3119,"Saking banyak nya data jebol, saya saja sering di telfon yg ngaku2 dari bank. Bahkan mereka sudah tau nama lengkap kita kita tinggal dimna. Ngerih sekarang data kita sudah dimana2",0,2025-10-10T15:21:01Z,2025-10-10T15:21:01Z
@thearashi2932,"Kami masyarakat udah males ... jangan nangkep yang pinter dan jago seperti hacker ....
Tuh debt.coll/begal jalanan yang masih ngejamur dimana² aja tetep dibiarin ... padahal jelas keliatan mata tiap hari .... cuma anget² doang rame ... udah ya udah ngilang lagi ....",0,2025-10-10T15:19:08Z,2025-10-10T15:19:08Z
@iboyperkasa9581,Orang riau😊,0,2025-10-10T15:12:47Z,2025-10-10T15:12:47Z
@Niswahumm,"Nangkap salah, ANGGARAN BESAR KINERJA NOL BESAR FIX BEBAN NEGARA",0,2025-10-10T15:11:18Z,2025-10-10T15:11:18Z
@adj1822,"Konoha yg di pakai bukan yg ahli,
Tapi yg mau menjilat mereka.",0,2025-10-10T15:11:12Z,2025-10-10T15:11:12Z
@KelvinKlong-bm7lx,Om DEDI ni INTEL... hati² bang pertanyaan jebakan.. 🫡🏴‍☠️,0,2025-10-10T15:05:00Z,2025-10-10T15:05:00Z
@abdulkhoir3910,"Polisi nangkep hacker 😂😂
Nangkap Silvester sam KORUPTOR Pertamina aj gak Berhasil,, yg jelas ngerugikan negara dan rakyat ,,,😂",1,2025-10-10T15:02:37Z,2025-10-10T15:02:37Z
@varuna2770,"Polisi sdh tdk dpt di Percaya lg oleh Rakyat, Citra Polisi sdh Rusak, sdh Busuk.",4,2025-10-10T14:59:19Z,2025-10-10T14:59:19Z
@muhammadrobbies3233,"Jeleknya instansi indonesia tuh emang gada reward,malah di matiin potensinya wkwk",0,2025-10-10T14:43:51Z,2025-10-10T14:43:51Z
@em-en-Hx6r,"semua rakyat taulah penjilat seragam coklat, sisi gelap cuma secuilnya aja yg tercium,, dia kan sutradara masalah, tukang remap😂😂😂",0,2025-10-10T14:33:17Z,2025-10-10T14:33:17Z
@Caa-h6g,"Ya mas...lo masuk polisi ,trus polisinya kagak bener ,lo pasti di ajak kagak bener😂",1,2025-10-10T14:24:12Z,2025-10-10T14:24:12Z
@Ksdsurf86,Ayo Bjorka asli tolong permalukan POLISI kami,0,2025-10-10T14:22:47Z,2025-10-10T14:22:47Z
@ariepaejan5819,"Ni g ngudang sahara malang😂😂😂,masak erika berangkat sendirian pulang bertiga di undang sedangkan sahara g di undang 😂😂😂",0,2025-10-10T14:14:34Z,2025-10-10T14:14:34Z
@fikiromadhon8882,om dedy baru tau ada whatsapp mod wkwkw,0,2025-10-10T14:09:18Z,2025-10-10T14:09:18Z
@magesi2434,"Apa mungkin hanya untuk mengalihkan soal UU perampasan aset KORUPTOR, biar teralihkan.",0,2025-10-10T14:06:40Z,2025-10-10T14:06:40Z
@bikohard,Waduh waduh waduh langsung belok next topik 🤣🤣🤣🤣🔥,0,2025-10-10T14:06:35Z,2025-10-10T14:06:35Z
@zansyah,"Reformasi POLISI itu, PECAT semua yang membuat kubu melawan negara dan merugikan rakyat. Seperti di Georgia, tidak usah alasan ini itu, angkat aja yang mengerti Hukum dan jelas pendidikannya. Bukan ABS, karena Hutang budi. Aparat jadi alat  pengaman koruptor besar negara hari ini",0,2025-10-10T14:02:29Z,2025-10-10T14:02:29Z
@yoyopelor4189,Seru2,0,2025-10-10T14:01:30Z,2025-10-10T14:01:30Z
@anakharam_konstitusi,DPR ketar ketir gak sih??,0,2025-10-10T13:57:15Z,2025-10-10T13:57:15Z
@mikasa1126,permisi apa ada yang tau gunanya polisi?,0,2025-10-10T13:56:29Z,2025-10-10T13:56:29Z
@misbah9255,Itu karena buku catatannya kosong aja makanya di t**g***p,0,2025-10-10T13:45:10Z,2025-10-10T13:45:10Z
@bambangqomaruddin9330,gw GX percaya kalo itu biyorka,0,2025-10-10T13:45:09Z,2025-10-10T13:45:09Z
@bukajendela-j9d,Fufufafa aj Ng bisa nangkep  lagu lagunya nangkep bjorka,0,2025-10-10T13:42:57Z,2025-10-10T13:42:57Z
@aaujeee,muka bintang tamunya mana DEDY,0,2025-10-10T13:35:55Z,2025-10-10T13:35:55Z
@Ibnu014-j8y,Bjorka ngakak liat nya😂,0,2025-10-10T13:33:29Z,2025-10-10T13:33:29Z
@mahonimahoni845,Keren  bjorka  smart  bisa kepikiran  yg ruwet2 gitu,0,2025-10-10T13:20:49Z,2025-10-10T13:20:49Z
@fikiromadhon8882,"hacker indo keren, cheat samarinda the best wkk",0,2025-10-10T13:15:22Z,2025-10-10T13:15:22Z
@omaetube7969,"Plot twist.. bayangin, Bjorka adalah si Teguh itu sendiri.. gokss",0,2025-10-10T13:11:45Z,2025-10-10T13:11:45Z
@TRIOHARSANTO,"Mas teguh sangat baik orangnya,, 
tidak pelit ilmu..
saya kenal beliau di dunia blackhat..
group terkenal era dulu surabaya blackhat, hacker sakithati, slackerc0de,janda1337.
di salah satu dari beberapa orang yg menjadi panutan.
 boleh jadi blackhat asal jngan ngmbil duit dari negara sendiri.
dari era 2012 sampai knl beliu di under web thun 2017an.
cmn blom pernah ktmu pas acara white hat 😊😊
padahal dulu sering banget gathering di era"" 2014-2020",0,2025-10-10T13:10:42Z,2025-10-10T13:10:42Z
@muhammadirlanofficial5551,om ded kaget ada wa mood😂,0,2025-10-10T13:04:07Z,2025-10-10T13:04:07Z
@BroccoliRapini,"Polisi Cari Data Anak Ingusan Macam Fufufafa Aja Masih Gak Bisa Ini Kok Sok Ngejar Bjorka 😂😂😂
Polisi Idiot nya Kebangetan",0,2025-10-10T12:59:51Z,2025-10-10T12:59:51Z
@UdinBro-k3d,"😂😂😂

Udah rame2 yg py nongol.. 

Malu nya kena bgt...",0,2025-10-10T12:57:32Z,2025-10-10T12:57:32Z
@heryjumper5261,Aparat semakin kocak🤣🤣🤣,0,2025-10-10T12:54:27Z,2025-10-10T12:54:27Z
@sulthankhan1667,"Wah bejad memang aparat hukum kita,masak rakyat mau bantu ditangkap🤦‍♂️",0,2025-10-10T12:42:55Z,2025-10-10T12:42:55Z
@rizwanaditya6744,"Polisi Konoha emang kebangetan, giliran di bandingkan dengan polisi lain contohnya polisi Taiwan kalau kita lapor 1 menit langsung datang, di Taiwan tetangga mengganggu tlpn polisi 1 Mnt langsung datang beda sama di Konoha,""kata tetangga gw yg pernah ke Taiwan""wkwkwk",0,2025-10-10T12:00:13Z,2025-10-10T12:00:13Z
@HadiiWaluyo-s6b,Faktanya ada didepan mata.satu persatu diangkut ambulans ha ha ha ha ha ha ha,0,2025-10-10T11:53:30Z,2025-10-10T11:53:30Z
@HadiiWaluyo-s6b,Huahaha kebenarannya itu sangat membagongkan barisan sukoplok sifobol plenga plengo pd kampus ambrol jeroan pesta kematian.its real time hua ha ha ha ha ha,0,2025-10-10T11:51:16Z,2025-10-10T11:51:16Z
@HadiiWaluyo-s6b,Ingat n catat kebenaran akan selalu tegak berdiri dibumi tuhan n kalian yah kalian yg membangun' jati diri dari pencitraan dg kebusukan akan menanggung konsekwensi hutang nyawa dibayar nyawa hutang wirang dibayar wirang,1,2025-10-10T11:49:06Z,2025-10-10T11:49:06Z
@apoy1199,Keren emang si sadana agung ini,0,2025-10-10T11:45:40Z,2025-10-10T11:45:40Z
@HadiiWaluyo-s6b,Dunia kalian runtuh .TK ada lagi pencitraan. Semua akan berjalan sesuai skenario sang dalang..,0,2025-10-10T11:30:03Z,2025-10-10T11:30:03Z
@HadiiWaluyo-s6b,Lihat barisan Rafi Akhmad pun nangis kebo hanya koar doang tong kosong.because Rafi tua cepet mampus begooooooo huahaha,0,2025-10-10T11:27:57Z,2025-10-10T11:27:57Z
@HadiiWaluyo-s6b,Huahaha hrta jabatan ketampanan kecantikan.luluh lantak didepan singuler  kadut huahaha,0,2025-10-10T11:25:01Z,2025-10-10T11:25:01Z
@HadiiWaluyo-s6b,Zaman edan zaman keegoisan .zaman umat PD kelojotan menahan grafitasi n racun bumi .,0,2025-10-10T11:20:40Z,2025-10-10T11:20:40Z
@ekoprasetiadi,Polisi pinter salah tangkap dipaksa ngaku😅😅😅,0,2025-10-10T11:20:24Z,2025-10-10T11:22:56Z
@HadiiWaluyo-s6b,Semua kata elo siapa elo bisa apa . Menjadi Boomerang yg menghantam raemu assyuu dg kebrutalan .because IM ITS IM cukup ngringkel n meled meled .mencapai ketenangan itu dg kekuatan menembus batasan.sensasi penakluk sang zaman .huahaha Dedy corbuzer u tua sudah mo mampuuss insyafnak sebelum raemu modyar huahaha,0,2025-10-10T11:19:03Z,2025-10-10T11:19:03Z
@HadiiWaluyo-s6b,"Ha ha ha ha , , , inilah zamannya .zaman keegoisan dg ambisi . .tegak berdiri singuler  kadut .raja sultan  kalang kabut huahaha",0,2025-10-10T11:13:28Z,2025-10-10T11:13:28Z
@bimajeskuy917,Tolong hack saldo rekening saya dong 0.00 jadi 50.000.000,0,2025-10-10T11:04:48Z,2025-10-10T11:04:48Z
@arthazcientazaro,"""Polisi Ketipu""
Bukan deh om. Lebih ke ""Polisinya Goblok""",0,2025-10-10T10:58:22Z,2025-10-10T10:58:22Z
@fredidzoelkarnae5285,Intinya satu: Jangan mau kerja sama pemerintah yaaa gaes. 😊,0,2025-10-10T10:50:42Z,2025-10-10T10:50:42Z
@user-gf6np8ob4k,Suara nya om teguh aprianto 🎉,0,2025-10-10T10:46:19Z,2025-10-10T10:46:19Z
@desaku_yangkucintaa,"Nonton film who am i, nangkap hacker ngandelin hacker lagi.",0,2025-10-10T10:40:56Z,2025-10-10T10:40:56Z
@Re_A_Lisz,12:38  yang bener bang 🫵 😭,0,2025-10-10T10:28:40Z,2025-10-10T10:28:40Z
@subsialsus,info github dia dong,0,2025-10-10T10:14:20Z,2025-10-10T10:14:20Z
@fatrohman979,Dibesarin susah susah giliran gede malah jadi olisi😅,0,2025-10-10T10:11:55Z,2025-10-10T10:11:55Z
@regat807,Bobrok banget emng polisi india,0,2025-10-10T09:53:31Z,2025-10-10T09:53:31Z
@fatimasyahra8956,7.47 ada suara aneh,0,2025-10-10T09:48:59Z,2025-10-10T09:48:59Z
@lulukfaizah5351,"Nice.....butuh prestasi,",0,2025-10-10T09:39:04Z,2025-10-10T09:39:04Z
@TediFaizal,Kenapa bjorka gak nyenggol 2 orang ini yak??,0,2025-10-10T09:31:11Z,2025-10-10T09:31:11Z
@ardibaja7538,Di menit 29:00 menunjukan bagaimana busuknya negara kita,0,2025-10-10T09:23:27Z,2025-10-10T09:23:27Z
@TsarAlexanders,"cina aja sudah sadar sejak internet ada kalo teknologi ini adalah mata-mata gaya baru, makanya mereka mencoba berdikari dari segala aspek

tanpa sadar kalian tidak tahu dibelakang layar nokia sengaja dimatikan karena USA tidak sepercaya itu dengan mitra eropanya terlebih lagi finlandia saat itu adalah negara netral. mau android atau ios selama terhubung internet hidup kalian ada digenggaman elit global. 

caranya lepas gimana ??? berdoa saja segera perang nuklir, saat perang dunia 4 terjadi, saat perang kembali dengan pedang dan kuda saat itulah kalian bisa lepas dari genggaman elit global",0,2025-10-10T09:08:08Z,2025-10-10T09:08:08Z
@YokJoeAnt,"Hacker? Sebodoh itukah dengan muncul di X dg nama terang2an😂😂.. yg di tangkap itu carding/carder kebiasaan carder adalah eksploitasi server database bank..carder dulu sering ambil Credit Card untuk beli2..😂😂 tuh dulu Roy Suryo pernah punya website cek CC masih valid atau gak..itu jaman th 2001-2003 😂😂😂.. dulu juga bisa check CC valid apa gak di Mirc 😂😂.. dan saya ingat betul ada website  Roy Suryo th itu 😂😂😂.. th 2000-2003 th emas ya para carding😂😂.. TV satu container di order dan di biarkan gak diambil dan beritanya yg muncul adalah penyelundupan TV di gagalkan bea cukai😂😂..jangankan TV Harley Davidson pun di order saat itu tp ya gitu gak akan diambil dibiarkan di pelabuhan ..tp yg sering tahun itu(2002-2003) HP,laptop ataupun di uangkan(beresiko) melalui Western Union atau bentuk Cheque...kegiatan carding hanya sering membobol demi keuntungan(uang) ..carding itu hanya butuh kesabaran karena masuk 1 persatu ke server dan cari database transaksi..dan ilmunya copy paste aja .asal ada yg kasih cara..dulu cara gampang SQL injection ataupun NgeRoot(cukup scan server mana yg masih lubang dan bisa dimasukin untuk diambil database transaksinya) ataupun kalau ada yg jail di deface website tsb..",0,2025-10-10T09:02:27Z,2025-10-10T09:02:27Z
@ShinJoo-cf5ts,Polkis jd pelawak aja😄,0,2025-10-10T08:58:18Z,2025-10-10T08:58:18Z
@abdurrahman5885,Hack tikus tikus berdasi dong bang,0,2025-10-10T08:57:50Z,2025-10-10T08:57:50Z
@NEXTDRAGON,"Bisa, pinjol masih bisa cuma modal ktp doang, ada caranya.. verifikasi wajah tuh ngenalin bentuk bukan ngenalin wajah.. masa gak tau..",0,2025-10-10T08:54:47Z,2025-10-10T08:54:47Z
@Raebs7,Justin Rodrigues Aveiro Denilson,0,2025-10-10T08:46:29Z,2025-10-10T08:46:29Z
@maarifnubondowoso8826,pegasus,0,2025-10-10T08:44:33Z,2025-10-10T08:44:33Z
@salamjaya-z2o,"Yg di tangkap itu tikus hitam, di buat cari muka ke atasan supaya naik pangkat...😂😂😂",0,2025-10-10T08:42:49Z,2025-10-10T08:42:49Z
@bapakproling,99% rakyat indonesia g percaya sama polisi 1% yg percaya keluarganya saja,0,2025-10-10T08:09:57Z,2025-10-10T08:09:57Z
@muhamadkaelani-w2t,Ngikuti yg aku ga tau,0,2025-10-10T08:03:28Z,2025-10-10T08:03:28Z
@prostekmedia9432,"37:02 Bagi yg penasaran itu apa, itu hanya parameter gimmick yg terlihat ""sangat canggih"". Gue yakin itu instansi hanya nampilin CyberMap nya NORSE 😅
.
40:10 Bagi yg penasaran tentang Shodan, itu tool scanner crawler IP
.
53:31 sampai sekarang, masalah ini masih menjadi penghambat penerapan keamanan. Karena semakin aman suatu layanan, semakin tidak nyaman penggunanya. Semakin kuat keamanan, semakin banyak step verifikasinya, sesimpel cludflare misalnya😅",0,2025-10-10T07:53:43Z,2025-10-10T08:18:43Z
@RuangKami,bjorka sedang menonton podcast ini,1,2025-10-10T07:48:35Z,2025-10-10T07:48:35Z
@DanielNourgiantoro,Salah server 😂😂😂,0,2025-10-10T07:42:15Z,2025-10-10T07:42:15Z
@istorie.memories,"dari podcast ini , berkali kali membuktikan bahwa TIDAK HARUS MENJADI AHLI IT / AHLI HACKING untuk meretas website pemerintah.. kenapa?
karena, website pemerintah SEBOBROK itu. banyak yg dibuat oleh anak magang, padahal pakai dana Milyaran. Urusan scaling aja keteteran. jadi yang buat anak magang, operatornya biasanya juga anak magang. yaudah.. pantesan website pemerintah gampang drop, gampang down, gampang crash, gampang di retas.
gak usah retas lah, kita lihat lewat inspeksi google chrome aja udah keliatan banget celahnya, lu ngerti dikit coding, bisa banget masuk dan retas itu. krna gak pake security yg bener-bener terenkripsi, pakai open domain, open server, dll. yaudah.. emang sebobrok itu",1,2025-10-10T07:40:23Z,2025-10-10T07:40:23Z
@SenjadiAsoka,8% yang baru beliu sampaikan 👌,0,2025-10-10T07:26:34Z,2025-10-10T07:26:34Z
@suaramusik6533,"😂😂Lawakkkkk Lawakkk....
Bjorka susah terdeteksi boss, bukti / nickname & history juga sulit.

Beda Ama Hacker FUFUFAFA 😂😂😂 ada bukti ada history sulit tuk di tangkap.

Apa Lagi JUDOL.",0,2025-10-10T07:26:25Z,2025-10-10T07:26:25Z
